,0,1,2,3,4
984,"Sugar come by and get me high [Repeat x9]  Look who's back on the program  Hookin' up another fly joint  When I flow on the slow jam.  When I shift I kick to go  Like a fat drunk and I light up a fat spliff  Take a wiff  Can you smell that in the air?  When the smoke come out the building from every where  Shit I still get down  So just sit down  When my thoughts stops crawling  Time to sit down  With yet I go wrong  You got to hit my bong  Later on then I'll be getting high all alone  You got a friend named Mary Jane  And she make me feel strange  Now I've got to call out her name  I love you Mary Jane  Sugar come by and get me high  I love you Mary Jane  Can I call Marijuana  If you wanna party  While shit I'm gonna as soon as she comes out  Round to my neighborhood  Damm and she always smells good  Let me make this understood  Are you experienced  Have you ever been experienced  Not for the life, make you delirious  Why is the room spinnin'  I can't stop now  I've must have been drinking  Cause this ain't pot  That's doing me like this  I feel ill now, I'm calling out to Mary  Cause I just can't deal  I love you Mary Jane  Sugar come by and get me high  I love you Mary Jane  I lLove you Mary Jane  Sugar come by and get me high","I'm only happy when it rains I'm only happy when it's complicated And though I know you can't appreciate it I'm only happy when it rains You know I love it when the news is bad Why it feels so good to feel so sad? I'm only happy when it rains Pour your misery down Pour your misery down on me Pour your misery down Pour your misery down on me I'm only happy when it rains I feel good when things are goin' wrong I only listen to the sad, sad songs I'm only happy when it rains I only smile in the dark My only comfort is the night gone black I didn't accidentally tell you that I'm only happy when it rains You'll get the message by the time I'm through When I complain about me and you I'm only happy when it rains Pour your misery down (Pour your misery down) Pour your misery down on me Pour your misery down (Pour your misery down) Pour your misery down on me Pour your misery down (Pour your misery down) Pour your misery down on me Pour your misery down You can keep me company As long as you don't care I'm only happy when it rains You wanna hear about my new obsession? I'm riding high upon a deep depression I'm only happy when it rains Pour some misery down on me I'm only happy when it rains Pour some misery down on me I'm only happy when it rains Pour some misery down on me I'm only happy when it rains Pour some misery down on me I'm only happy when it rains Pour some misery down on me Pour some misery down on me Pour some misery down on me Pour some misery down on me Pour some misery down on me Pour some misery down on me",,,
985,,,,,
986,"All of these ghost towns I keep traveling through All of these traffic signs And lonesome bars Blindsiding me to you and I swear I can be better I could be more to you But there are things That lie in my path That I just have to do If you've got visions of the past Let them follow you down And they'll come back to you someday And I found myself attached To this railroad track But I'll come back to you someday To you, to you, to you someday And I remember how you told me All that you wanted to do The dream of Paris in the morning Or a New York window view And I can see it now you're married And your wife is with a child And you're all laughing in the garden And I'm lost somewhere in your mind If you've got visions of the past Let them follow you down For they'll come back to you someday And I found myself attached To this railroad track But I'll come back to you someday To you, to you, to you someday Maybe I should just turn around And walk away For no matter how much I really do Want to stay You know I can't No it's too late For I've found myself attached To this railroad track But I'll come back to you someday To you, to you, to you someday",,,,
987,Give me all your love 'Cause for all we know We might be dead by tomorrow I can't go on wasting my time Adding scars to my heart 'Cause all I hear is I'm not ready now And I can tell That you didn't had To face your mother Losing her lover Without saying goodbye 'Cause she didn't had time I don't want to judge What's in your heart But if you're not ready for love How can you be ready for life? How can you be ready for life? So let's love fully And let's love loud Let's love now 'Cause soon enough we'll die,,,,
988,,,,,
989,,,,,
990,"Show me, show me, show me how you do that trick The one that makes me scream she said The one that makes me laugh she said Threw her arms around my neck Show me how you do it and I'll promise you I'll promise that I'll run away with you, I'll run away with you Spinning on that dizzy edge Kissed her face and kissed her head Dreamed of all the different ways, I had to make her glow Why are you so far away she said Why won't you ever know that I'm in love with you? That I'm in love with you? You, soft and only, you lost and lonely You, strange as angels Dancing in the deepest oceans Twisting in the water You're just like a dream You're just like a dream Daylight licked me into shape I must have been asleep for days And moving lips to breathe her name I opened up my eyes And found myself alone, alone, alone above a raging sea That stole the only girl I loved and drowned her deep inside of me You soft and only You lost and lonely You just like heaven",,,,
991,,,,,
992,,,,,
993,"L'Via Hija de Miranda, Tu Apellido se cambió L'Via Sin ojos me quieres dar Una historia sin mi madre Sólo tengo que decirte El dolor de noche dice Sólo se quedo el vestido Le lavé la sangre L'Via No dejes de descansar En la calle caminas ¿Quién te va a perseguir? L'Via Te quieren matar Dientes de Machete Cabeza de gallo L'Via Durmiendo en paz Abre los ojos, Todo cambiará L'Via Soñando de venganza Y yo te juro Lo van a pagar Blackmailed, she fell off every mountain The ones they tightly wrapped in tape In her eraser sang the guilty As it made the best mistakes And with everybody that I find And with every claymore that they mine I won't forget who I'm looking for Oh mother help me I'm looking for L'Via Hija de Miranda, Tu apellido se cambió L'Via Sin ojos me quieres dar Una historia sin mi madre Sólo tengo que decirte El dolor de noche dice Sólo se quedo el vestido Le lavé la sangre Blackmailed, she fell off every mountain The ones they tightly wrapped in tape In her eraser sang the guilty As it made the best mistakes And with everybody that I find And with every claymore that they mine I won't forget who I'm looking for Oh mother help me I'm looking for Sólo tengo Una hora Y me duermo Terminado Por veinticinco Años pasaron Siguen los cuerpos Aquí temblando Tomé la sangre, Comí el cuerpo, Mis lágrimas Quiebra un espejo When all the worms come Crawlin out of your head Telling you Don't be afraid When all the worms come Crawlin out of your head Telling you Don't be afraid Blackmailed she fell off every mountain The ones they tightly wrapped in tape In her eraser sang the guilty As it made the best mistakes Shark kites got tangled in the moleskin Urgent plea of escape A mouth to mouth on the chalkboard Written in fingernail distaste And with everybody that I find And with every claymore that they mine I won't forget who I'm looking for Oh mother help me I'm looking for",,,,
994,,,,,
995,If i told you things i did before told you how i used to be would you go along with someone like me if you knew my story word for word had all of my history would you go along with someone like me i did before and had my share it didn't lead nowhere i would go along with someone like you it doesn't matter what you did who you were hanging with we could stick around and see this night through and we don't care about the young folks talkin' 'bout the young style and we don't care about the old folks talkin' 'bout the old style too and we don't care about their own faults talkin' 'bout our own style all we care 'bout is talking talking only me and you usually when things has gone this far people tend to disappear no one will surprise me unless you do i can tell there's something goin' on hours seems to disappear everyone is leaving i'm still with you it doesn't matter what we do where we are going too we can stick around and see this night through and we don't care about the young folks talkin' 'bout the young style and we don't care about the old folks talkin' 'bout the old style too and we don't care about their own faults talkin' 'bout our own style all we care 'bout is talking talking only me and you and we don't care about the young folks talkin' 'bout the young style and we don't care about the old folks talkin' 'bout the old style too and we don't care about their own faults talkin' 'bout our own style all we care 'bout is talking talking only me and you talking only me and you talking only me and you talking only me and you,,,,
