,0,1,2,3,4
220,"I can't get used to you I can't get used to you I'm gonna take yourself away (oh, yeah, come on, get it) Like the way you move, like the way you groove (oh, yeah, come on, get it) You got structure You betta believe ya (yeah) Who's comin at ya The way you look when ma music flowin You got structure You betta believe ya (yeah) Who's comin at ya The way ya look when the music's rollin I can't get used to you I can't get used to you Ohh, yeah, come on, get it You got structure You betta believe ya (yeah) Who's comin at ya The way you look when ma music flowin You got structure You betta believe ya (yeah) Who's comin at ya The way ya look when the music's rollin I can't get used to you I can't get used to you Oh, yeah, come on, get it You got structure You betta believe ya (yeah) Who's comin at ya The way you look when ma music flowin You got structure You betta believe ya (yeah) Who's comin at ya The way ya look when the music's rollin Oh, I can make ya feel so good And yeah, turn ya world upside down Oh, I can look into your thoughts And yeah, I can look forever if I so desire I don't really wanna show you all that If its ok that we can call that I don't really know where I stand now I can do anything ya want but I can't get used to you I can't get used to you You got structure You betta believe ya (yeah) Who's comin at ya The way you look when ma music flowin You got structure You betta believe ya (yeah) Who's comin at ya The way ya look when the music's rollin",,,,
221,"Love So many things I've got to tell you But I'm afraid I don't know how Cause there's a possibility You'll look at me differently Love Ever since the first moment I spoke your name  From then on I knew that by you being in my life Things were destined to change cause...... Love So many people use your name in vain Love Those who faith in you sometimes go astray Love Through all the ups and downs the joy and hurt Love For better or worse I still will choose you first Many days I've longed for you Wanting you Hoping for the chance to get to know you Longing for your kiss For your kiss, for your touch, for your essence (your beautiful essence) Many nights I've cried from the things you do  Felt like I could die from the thought of losing you I know that you're real With no doubt or no fears Or no questions Love So many people use your name in vain Love Those who faith in you sometimes go astray Love Through all the ups and downs the joy and hurt Love For better or worse I still will choose you first At first you didn't mean that much to me But now I know that you're all I need The world looks so brand new to me  Now that I found love Everyday I live for you And everything that I do I do it for you What I say is how I feel so believe it's true You got to know I'm true, love",,,,
222,,,,,
223,,,,,
224,"""Pineapple princess"", he calls me pineapple princess all day As he plays his ukulele on the hill above the bay ""Pineapple princess, I love you, you're the sweetest girl I've seen"" ""Some day we're gonna marry and you'll be my pineapple queen"" I saw a boy on Oahu isle Floatin' down the bay on a crocodile He waved at me and he swam ashore And I knew he'd be mine forevermore ""Pineapple princess"", he calls me pineapple princess all day As he plays his ukulele on the hill above the bay ""Pineapple princess, I love you, you're the sweetest girl I've seen"" ""Some day we're gonna marry and you'll be my pineapple queen"" He sings his song from banana trees He even sings to me on his water skis We went skin-divin' and beneath the blue He sang and played his ukulele, too ""Pineapple princess"", I love you, you're the sweetest girl I've seen ""Some day we're gonna marry and you'll be my pineapple queen"" We'll settle down in a bamboo hut And he will be my own little coconut Then we'll be beachcombin' royalty On wicky-wicky wacky Waikiki ""Pineapple princess"", he calls me pineapple princess all day As he plays his ukulele on the hill above the bay ""Pineapple princess, I love you, you're the sweetest girl I've seen"" ""Some day we're gonna marry and you'll be my pineapple queen""",,,,
225,,,,,
226,"I lie awake on a long, dark night I can't seem to tame my mind Slings and arrows are killing me inside Maybe I can't accept the life that's mine No, maybe I can't accept the life that's mine Simple living is my desperate cry Been trading love with indifference And yeah it suits me just fine I try to hold on but I'm calloused to the bone Maybe that's why I feel alone Yeah, maybe that's why I feel so alone 'Cause me, I'm rusted and weathered Barely holding together I'm covered with skin that peels and It just won't heal I'm rusted and weathered Barely holding together I'm covered with skin that peels and It just won't heal Naw, it just won't heal, no, no, no. The sun shines and I can't avoid the light I think I'm holding on to life too tight Ashes to ashes and dust to dust Sometimes I feel like giving up Yeah, I said, Sometimes I feel like giving up 'Cause me, I'm rusted and weathered Barely holding together I'm covered with skin that peels and It just won't heal I'm rusted and weathered Barely holding together I'm covered with skin that peels and It just won't heal It just won't heal, No. The day reminds me of you The night hides your truth The earth is a voice Speaking to you Take all this pride And leave it behind 'Cause one day it ends One day we die Believe what you will That is your right But I choose to win I choose to fight To fight 'Cause me, I'm rusted and weathered Barely holding together I'm covered with skin that peels And it just won't heal I'm rusted and weathered Barely holding together I'm covered with skin that peels And it just won't, Covered with skin that peels And it just won't Covered with skin that peels And it just won't heal.",,,,
227,,,,,
228,,,,,
229,,,,,
230,,,,,
231,"You're too young, you're never gonna know why it hit me When I felt on in silence No-one thinks what I'm doing is the right way forward You'll see it's not just a dream now You think you know, you don't know You think you know, you don't know You think you know, you don't know You think you know, you don't know You're too young, you're never gonna know why it hit me When I felt on in silence No-one thinks what I'm doing is the right way forward You'll see it's not just a dream now You think you know, you don't know You think you know, you don't know You think you know, you don't know You think you know, you don't Know oh oh oh Know oh oh oh Know oh oh oh Know oh oh oh It's what you get when you try to educate a black sheep You can't, you won't, you never will I'm gonna show you what it takes to see the future It's hard but not impossible You think you know, you don't know You think you know, you don't know You think you know, you don't know You think you know, you don't Know oh oh oh Know oh oh oh Know oh oh oh Know oh oh oh You think you know oh oh oh Know oh oh oh Know oh oh oh Know oh Oh oh, oh oh  Oh oh, oh oh And I believe this costume party is over Before it gets started And I believe this costume party is over And I believe this costume party is over Before it gets started And I believe this costume party is over, over, over",,,,
232,,,,,
233,"It's three miles to the river That would carry me away  Two miles to the dusty street That I saw you on today It's four miles to my lonely room Where I will hide my face  And about half a mile to the downtown bar  That I ran from in disgrace Lord how long have I got to keep on running  Seven hours seven days or seven years?  All I know is since you've been gone  I feel like I'm drowning in a river Drowning in a river of tears Drowning in a river Feel like I'm drowning Drowning in a river In three more days, I'll leave this town  And disappear without a trace A year from now, maybe settle down  Where no one knows my face I wish that I could hold you  One more time to ease the pain But my time's run out and I got to go Got to run away again Still I catch myself thinking One day I'll find my way back here You'll save me from drowning Drowning in a river Drowning in a river of tears Drowning in a river Feels like I'm drowning Drowning in the river Oh, how long must this go on?  Drowning in a river Drowning in a river of tears",,,,
