,0,1,2,3,4
383,"You could have a steam train If you'd just lay down your tracks You could have an aeroplane flying If you bring your blue sky back All you do is call me I'll be anything you need You could have a big dipper Going up and down, all around the bends You could have a bumper car, bumping This amusement never ends I want to be your sledgehammer Why don't you call my name Oh let me be your sledgehammer This will be my testimony Show me round your fruit cakes 'Cause I will be your honey bee Open up your fruit cakes Where the fruit is as sweet as can be I want to be your sledgehammer Why don't you call my name You'd better call the sledgehammer Put your mind at rest I'm going to be-the sledgehammer This can be my testimony I'm your sledgehammer Let there be no doubt about it Sledge sledge sledgehammer I kicked the habit (I kicked the habit) Shed my skin (Shed my skin) This is the new stuff (This is the new stuff) I go dancing in, (We could go dancing in) Oh won't you show for me (Show for me) I will show for you (Show for you) Show for me (Show for me),  I will show for you Yea, yeah, yeah, yeah, yeah, yeah, I do mean you Only you, you've been coming through Going to build that power Build, build up that power, hey I've been feeding the rhythm I've been feeding the rhythm Going to feel that power, build in you Come on, come on, help me do Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, you I've been feeding the rhythm I've been feeding the rhythm It's what we're doing, doing All day and night, come on and help me do, come on and help me do",,,,
384,,,,,
385,,,,,
386,,,,,
387,,,,,
388,"If I leave here tomorrow Would you still remember me? For I must be traveling on, now Cause there's too many places I've got to see But, if I stayed here with you, girl Things just couldn't be the same Cause I'm as free as a bird now And this bird you can not change Oh, oh, oh, oh, oh And this bird you can not change And this bird you can not change Lord knows, I can't change Bye, bye, baby, it's been a sweet love Though this feeling I can't change But please don't take it so badly Cause Lord knows I'm to blame But, if I stayed here with you, girl Things just couldn't be the same Cause I'm as free as a bird now And this bird you'll never change Oh, oh, oh, oh, oh And this bird you can not change And this bird you can not change Lord knows, I can't change Lord help me, I can't change Lord, I can't change Won't you fly high, free bird, yeah",,,,
389,"Rumour spreadin' 'round In that Texas town About that shack outside La Grange And you know what I'm talkin' about Just let me know if you wanna go To that home out on the range They got a lot of nice girls Have mercy A haw, haw, haw, haw, a haw A haw, haw, haw Well, I hear it's fine If you got the time And the ten to get yourself in A hmm, hmm And I hear it's tight  Most ev'ry night But now I might be mistaken Hmm, hmm, hmm Have mercy",,,,
390,,,,,
391,"Walking up to me expecting Walking up to me Expecting words It happens all the time Present company accepted Present company Except the worst It happens every night Ah-ah, ah-ah Present company Excluded every time Ah-ah, ah-ah Present company The best that you can find Talking like a jerk Except you are an actual jerk And living proof That sometimes friends are mean Present company expect it Present company Just laugh it off It's better than it seems Ah-ah, ah-ah Present company Excluded in every way Ah-ah, ah-ah Present company Makes me wanna stay Killing it with close inspection Killing it can only make it worse It sort of makes it breathe Present company accepting Presently we all expect the worst It works just like a need Ah-ah, ah-ah Present company Excluded in the night Ah-ah, ah-ah Present company Included in the fight Ah-ah Ah-ah, ah-ah Ah, ah-ah Don't you want for me to wake up? Then give me just a bit of your time Arguments are made from make outs So give it just a little more time We've got to bring our resources I wanna play it 'til the time comes Forget your string of divorces You go and throw your little hands up I miss the way the night comes With friends who always make it feel good This basement has a cold glow Though it's better than a bunch of others So go and dance yourself clean Go and dance yourself clean, yeah You're blowing Marxism to pieces Baby, they're arguments, the pieces It's your show It's your show It's your show It's your show It's your show Work a little bit, girl I'm hiding out Every night's a different story It's a thirty car pile-up with you Everybody's getting younger It's the end of an era, it's true And you go Stop, stop, stop, stop, stop, stop, stop, stop Make me into bigger pieces So some of me is home with you But wait until the weekend And we can make our dreams come true And it's a-go Yeah, it's a-go And if we wait until the weekend We can miss the best things to do You go and dance yourself clean Gotta dance yourself clean, yeah And blow the Marxism to pieces They're little arguments, the pieces Oh We should try a little harder In the tedious march of the few Every day's a different warning There's a part of me hoping it's true",,,,
392,,,,,
393,"Woo! Slow ride, take it easy Slow ride, take it easy Slow ride, take it easy Slow ride, take it easy I'm in the mood The rhythm is right Move to the music We can roll all night Oh slow ride  Oh slow ride, take it easy Slow ride, take it easy Slow down, go down, got to get your lovin' one more time Hold me, roll me, slow ridin' woman you're so fine Woo I'm in the mood The rhythm is right Move to the music We can roll all night, yeah Oh Slow ride, take it easy Slow ride, take it easy Slow down, go down, got to get your lovin' one more time Hold me, roll me, slow ridin' woman you're so fine Slow ride, easy, slow ride, sleazy Slow ride, easy, slow ride, sleazy Slow ride, sleazy",,,,
